Date,USD/BRL,USD/RUB,USD/INR,USD/CNY,USD/ZAR,USD/XAU,USD/OIL
2010-08-31,1.7549999952316284,30.652000427246094,46.87300109863281,6.793300151824951,7.3354997634887695,1248.300048828125,71.91999816894531
2010-09-01,1.750100016593933,30.757999420166016,47.02799987792969,6.798799991607666,7.368500232696533,1246.300048828125,73.91000366210938
2010-09-02,1.7400000095367432,30.690000534057617,46.650001525878906,6.800899982452393,7.273900032043457,1251.5,75.0199966430664
2010-09-03,1.7395000457763672,30.676000595092773,46.599998474121094,6.796000003814697,7.2270002365112305,1249.199951171875,74.5999984741211
2010-09-06,1.6740000247955322,30.601999282836914,46.577999114990234,6.793300151824951,7.167500019073486,,
2010-09-07,1.7249000072479248,30.60700035095215,46.51300048828125,6.7769999504089355,7.2195000648498535,1257.300048828125,74.08999633789062
2010-09-08,1.7300000190734863,30.833999633789062,46.65999984741211,6.781099796295166,7.251200199127197,1255.5999755859375,74.66999816894531
2010-09-09,1.7192000150680542,30.79800033569336,46.518001556396484,6.7866997718811035,7.224999904632568,1248.9000244140625,74.25
2010-09-10,1.7231999635696411,30.81800079345703,46.303001403808594,6.772799968719482,7.209499835968018,1244.5,76.44999694824219
2010-09-13,1.6679999828338623,30.861000061035156,46.28300094604492,6.7606000900268555,7.1585001945495605,1245.0999755859375,77.19000244140625
2010-09-14,1.7165000438690186,30.641000747680664,46.22999954223633,6.74970006942749,7.110499858856201,1269.699951171875,76.80000305175781
2010-09-15,1.7015000581741333,30.591999053955078,46.13999938964844,6.736000061035156,7.077000141143799,1266.699951171875,76.0199966430664
2010-09-16,1.7211999893188477,30.92099952697754,46.20000076293945,6.729499816894531,7.09250020980835,1271.9000244140625,74.56999969482422
2010-09-17,1.7174999713897705,31.288999557495117,46.099998474121094,6.7144999504089355,7.135000228881836,1275.5999755859375,73.66000366210938
2010-09-20,1.6655000448226929,30.957000732421875,45.87799835205078,6.716899871826172,7.135499954223633,1279.0,74.86000061035156
2010-09-21,1.7265000343322754,31.042999267578125,45.619998931884766,6.703800201416016,7.117499828338623,1272.4000244140625,73.5199966430664
2010-09-22,1.7244999408721924,31.034000396728516,45.58000183105469,6.696700096130371,7.047999858856201,1290.199951171875,74.70999908447266
2010-09-23,1.674299955368042,30.968000411987305,45.55799865722656,6.693999767303467,7.028500080108643,1294.300048828125,75.18000030517578
2010-09-24,1.7177000045776367,31.000999450683594,45.45000076293945,6.693999767303467,7.052999973297119,1296.0,76.48999786376953
2010-09-27,1.6643999814987183,30.732999801635742,45.2400016784668,6.693999767303467,7.010499954223633,1296.699951171875,76.5199966430664
2010-09-28,1.7089999914169312,30.507999420166016,44.93000030517578,6.682300090789795,7.008999824523926,1306.5999755859375,76.18000030517578
2010-09-29,1.7089999914169312,30.433000564575195,45.04999923706055,6.6809000968933105,6.934000015258789,1308.5,77.86000061035156
2010-09-30,1.7035000324249268,30.39699935913086,44.689998626708984,6.678400039672852,6.953999996185303,1307.800048828125,79.97000122070312
2010-10-01,1.6960999965667725,30.54400062561035,44.5629997253418,6.68310022354126,6.951499938964844,1316.0999755859375,81.58000183105469
2010-10-04,1.6334999799728394,30.43899917602539,44.41299819946289,6.679999828338623,6.922999858856201,1315.4000244140625,81.47000122070312
2010-10-05,1.6974999904632568,30.447999954223633,44.45000076293945,6.679999828338623,6.985000133514404,1338.9000244140625,82.81999969482422
2010-10-06,1.6690000295639038,30.00200080871582,44.400001525878906,6.679999828338623,6.88700008392334,1346.4000244140625,83.2300033569336
2010-10-07,1.684000015258789,29.82200050354004,44.189998626708984,6.68179988861084,6.85099983215332,1333.9000244140625,81.66999816894531
2010-10-08,1.6778000593185425,29.750999450683594,44.20000076293945,6.679999828338623,6.877500057220459,1344.199951171875,82.66000366210938
2010-10-11,1.6258000135421753,29.823999404907227,44.40800094604492,6.6620001792907715,6.828000068664551,1353.300048828125,82.20999908447266
2010-10-12,1.6612999439239502,29.88599967956543,44.36000061035156,6.658999919891357,6.865600109100342,1345.699951171875,81.66999816894531
2010-10-13,1.6699999570846558,30.077999114990234,44.5,6.6645002365112305,6.8354997634887695,1369.5,83.01000213623047
